0.001	-0.0012118429801516622	-0.0012118378796493977
0.001	-0.001493742157493175	-0.001493568952401038
0.001	-0.001644868181898282	-0.0016447960600449053
0.001	-0.0017863736646049986	-0.0017865210727475505
0.001	-0.002614491259199019	-0.002614533800689928
0.001	-0.0027180125820727864	-0.002717910575267168
0.001	-0.003147887836806862	-0.0031478473482554246
0.001	-0.0035062130461044365	-0.0035061382171042484
0.001	-0.0037026248740143377	-0.0037027351183584693
0.001	-0.004478117712313569	-0.004478232144302214
0.001	-0.004856311061756095	-0.004856540390441261
0.001	-0.004970475932620482	-0.004970542905977398
0.001	-0.0067062016020695185	-0.0067059530502470086
0.001	-0.006932130166682743	-0.006931462452720449
0.002	-0.002423697327951508	-0.0024236757592988015
0.002	-0.002987829993649032	-0.002987137904802064
0.002	-0.0032898785448961525	-0.0032895921200898647
0.002	-0.003572453157579832	-0.003573042145495034
0.002	-0.005228894738084122	-0.005229067601379831
0.002	-0.005436230410028551	-0.005435821150534238
0.002	-0.00629585668763842	-0.006295694696510875
0.002	-0.00701257673181947	-0.0070122764342083616
0.002	-0.007405029550185539	-0.007405470236716944
0.002	-0.008956007845119705	-0.008956464288604467
0.002	-0.009712161311988201	-0.009713080780882453
0.002	-0.009940823632628598	-0.009941085811954867
0.002	-0.013412899264455956	-0.013411906100494067
0.002	-0.013865594401638216	-0.01386292490544099
0.003	-0.003635564793615475	-0.0036355136389481855
0.003	-0.0044822624073152595	-0.004480706857203084
0.003	-0.004935027994045512	-0.00493438818013468
0.003	-0.005358239451187733	-0.005359563218242452
0.003	-0.007843206396231697	-0.00784360140206974
0.003	-0.008154655327703996	-0.00815373172580137
0.003	-0.009443906611079527	-0.009443542044766346
0.003	-0.010519092526328109	-0.010518414651312577
0.003	-0.011107214464601275	-0.011108205355075434
0.003	-0.013433672337650552	-0.013434696432906665
0.003	-0.014567547513347412	-0.014569621171323592
0.003	-0.014911051666985295	-0.014911628717932265
0.003	-0.020120091428581177	-0.020117859150741085
0.003	-0.020800390642597727	-0.020794387358161418
0.004	-0.004847447127655494	-0.004847351518597611
0.004	-0.005977038292197033	-0.005974275809604332
0.004	-0.006580313433060476	-0.006579184240179763
0.004	-0.007143733524798339	-0.007146084290990009
0.004	-0.01045742220072968	-0.01045813520275967
0.004	-0.010873289172827582	-0.01087164230106846
0.004	-0.012592037670002486	-0.012591389393021768
0.004	-0.014025761894440913	-0.014024552868416694
0.004	-0.01480918005313633	-0.014810940473433901
0.004	-0.017911113145722225	-0.017912928577208928
0.004	-0.01942246642128163	-0.01942616156176486
0.004	-0.01988116859608719	-0.019882171623909647
